ParticipantID;TypeOfQuestion;TypeOfStimuli;WordOrder;ResponseAcceptabilityJudgement;RT
c6d035171c484729a185697e4f5e75fb;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1898
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2349
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2436
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2517
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2100
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1036
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1868
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1756
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1932
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2805
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;4388
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1564
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;4348
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1723
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1420
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1765
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;820
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;3412
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2829
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1037
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Wrong;1188
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1189
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1316
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;876
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1523
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1068
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1059
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1269
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1212
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1284
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2380
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;964
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1395
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;4181
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2708
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;853
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;6323
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1308
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1339
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1548
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1779
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1452
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4684
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3908
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1324
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1797
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1532
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1988
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1627
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1284
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4940
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1885
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1508
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1980
c932c8533913fa29eb08b0cca03e8d2d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;829
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2106
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1072
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1382
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1528
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1039
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;968
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Congruent;Correct;992
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1516
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1150
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1758
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1417
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1669
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2119
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2297
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;980
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Neither;2988
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Neither;3915
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;882
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;3526
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;835
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1399
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2414
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1124
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1845
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;4208
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1404
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;816
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;778
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;904
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1622
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;676
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;870
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1045
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1583
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1683
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1357
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;798
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2350
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;772
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;931
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;653
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;965
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1469
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1689
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;844
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;1161
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1088
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;981
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;917
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1426
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1113
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1212
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;815
cc00c17737476fba7e9282e4c7cee368;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1058
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1942
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;4546
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;5547
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1721
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2864
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2850
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3214
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1834
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;8659
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;3787
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3224
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2872
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1688
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2958
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1844
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;3770
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2606
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1323
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1744
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;3283
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1904
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Incongruent;Neither;12299
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;9175
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2857
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2406
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;3242
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2691
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1594
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1872
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2718
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1769
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2271
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;3782
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1039
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1740
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2234
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;6805
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2341
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;990
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1735
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3425
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4276
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2869
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;1937
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;9813
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;8144
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2816
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2511
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1186
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;9723
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1991
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4842
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2183
ce251e843b9616ee6d11d1574a961e4c;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4200
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1714
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1688
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2837
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1580
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2098
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1838
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2049
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2510
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Congruent;Correct;4328
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1398
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3175
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2032
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1568
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2652
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2635
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;4194
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2207
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2531
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1600
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2798
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1964
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1817
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2048
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2179
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1894
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1719
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1572
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1267
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1567
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1781
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1344
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1336
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1895
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1820
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2311
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1953
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1110
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3325
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1366
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1836
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2016
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2870
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2524
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3732
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1658
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2195
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1588
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1817
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1773
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1871
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1677
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1616
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;2063
d034a2ab5502d8a1d4572f942483fe55;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2673
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;3556
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Incongruent;Neither;5313
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;7708
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;3164
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2038
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2002
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3559
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2580
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2719
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2165
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2258
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2239
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2441
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1518
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2263
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2957
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;5270
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;5454
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1812
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2231
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2081
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Neither;6956
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2177
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2370
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2977
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2051
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2487
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1284
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1193
d33e3d929fe72fef61e3cac6a316489b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2740
